label,r,lag,start_index,from_state,to_state,count
cube320_t0553,96,1,2,HS,B,10.0
cube320_t0553,96,1,2,HS,HS,1980.0
cube320_t0553,96,1,2,HS,HL,2.0
cube320_t0553,96,1,2,HL,B,10.0
cube320_t0553,96,1,2,HL,HS,4.0
cube320_t0553,96,1,2,HL,HL,994.0
cube320_t0553,96,2,2,B,B,26958.0
cube320_t0553,96,2,2,B,HS,16.0
cube320_t0553,96,2,2,B,HL,26.0
cube320_t0553,96,2,2,HS,B,22.0
cube320_t0553,96,2,2,HS,HS,1964.0
cube320_t0553,96,2,2,HS,HL,6.0
cube320_t0553,96,2,2,HL,B,20.0
cube320_t0553,96,2,2,HL,HS,10.0
cube320_t0553,96,2,2,HL,HL,978.0
cube320_t0553,96,1,3,B,B,26974.0
cube320_t0553,96,1,3,B,HS,20.0
cube320_t0553,96,1,3,B,HL,6.0
cube320_t0553,96,1,3,HS,B,10.0
cube320_t0553,96,1,3,HS,HS,1908.0
cube320_t0553,96,1,3,HS,HL,4.0
cube320_t0553,96,1,3,HL,B,16.0
cube320_t0553,96,1,3,HL,HS,10.0
cube320_t0553,96,1,3,HL,HL,1052.0
cube320_t0553,128,1,0,B,B,26976.0
cube320_t0553,128,1,0,B,HS,12.0
cube320_t0553,128,1,0,B,HL,12.0
cube320_t0553,128,1,0,HS,B,10.0
cube320_t0553,128,1,0,HS,HS,2088.0
cube320_t0553,128,1,0,HS,HL,2.0
cube320_t0553,128,1,0,HL,B,14.0
cube320_t0553,128,1,0,HL,HS,4.0
cube320_t0553,128,1,0,HL,HL,882.0
cube320_t0553,128,2,0,B,B,26948.0
cube320_t0553,128,2,0,B,HS,20.0
cube320_t0553,128,2,0,B,HL,32.0
cube320_t0553,128,2,0,HS,B,34.0
cube320_t0553,128,2,0,HS,HS,2060.0
cube320_t0553,128,2,0,HS,HL,6.0
cube320_t0553,128,2,0,HL,B,18.0
cube320_t0553,128,2,0,HL,HS,8.0
cube320_t0553,128,2,0,HL,HL,874.0
cube320_t0553,128,4,0,B,B,26896.0
cube320_t0553,128,4,0,B,HS,52.0
cube320_t0553,128,4,0,B,HL,52.0
cube320_t0553,128,4,0,HS,B,64.0
cube320_t0553,128,4,0,HS,HS,2014.0
cube320_t0553,128,4,0,HS,HL,22.0
cube320_t0553,128,4,0,HL,B,40.0
cube320_t0553,128,4,0,HL,HS,20.0
cube320_t0553,128,4,0,HL,HL,840.0
cube320_t0553,128,1,1,B,B,26974.0
cube320_t0553,128,1,1,B,HS,14.0
cube320_t0553,128,1,1,B,HL,12.0
cube320_t0553,128,1,1,HS,B,10.0
cube320_t0553,128,1,1,HS,HS,2022.0
cube320_t0553,128,1,1,HS,HL,0.0
cube320_t0553,128,1,1,HL,B,16.0
cube320_t0553,128,1,1,HL,HS,6.0
cube320_t0553,128,1,1,HL,HL,946.0
cube320_t0553,128,2,1,B,B,26950.0
cube320_t0553,128,2,1,B,HS,28.0
cube320_t0553,128,2,1,B,HL,22.0
cube320_t0553,128,2,1,HS,B,22.0
cube320_t0553,128,2,1,HS,HS,2004.0
cube320_t0553,128,2,1,HS,HL,6.0
cube320_t0553,128,2,1,HL,B,28.0
cube320_t0553,128,2,1,HL,HS,10.0
cube320_t0553,128,2,1,HL,HL,930.0
cube320_t0553,128,1,2,B,B,26970.0
cube320_t0553,128,1,2,B,HS,18.0
cube320_t0553,128,1,2,B,HL,12.0
cube320_t0553,128,1,2,HS,B,24.0
cube320_t0553,128,1,2,HS,HS,2014.0
cube320_t0553,128,1,2,HS,HL,2.0
cube320_t0553,128,1,2,HL,B,6.0
cube320_t0553,128,1,2,HL,HS,8.0
cube320_t0553,128,1,2,HL,HL,946.0
cube320_t0553,128,2,2,B,B,26944.0
cube320_t0553,128,2,2,B,HS,38.0
cube320_t0553,128,2,2,B,HL,18.0
cube320_t0553,128,2,2,HS,B,40.0
cube320_t0553,128,2,2,HS,HS,1994.0
cube320_t0553,128,2,2,HS,HL,6.0
cube320_t0553,128,2,2,HL,B,16.0
cube320_t0553,128,2,2,HL,HS,12.0
cube320_t0553,128,2,2,HL,HL,932.0
cube320_t0553,128,1,3,B,B,26974.0
cube320_t0553,128,1,3,B,HS,16.0
cube320_t0553,128,1,3,B,HL,10.0
cube320_t0553,128,1,3,HS,B,14.0
cube320_t0553,128,1,3,HS,HS,2068.0
cube320_t0553,128,1,3,HS,HL,6.0
cube320_t0553,128,1,3,HL,B,12.0
cube320_t0553,128,1,3,HL,HS,2.0
cube320_t0553,128,1,3,HL,HL,898.0
cube320_t0553,160,1,0,B,B,26974.0
cube320_t0553,160,1,0,B,HS,20.0
cube320_t0553,160,1,0,B,HL,6.0
cube320_t0553,160,1,0,HS,B,10.0
cube320_t0553,160,1,0,HS,HS,1896.0
cube320_t0553,160,1,0,HS,HL,0.0
cube320_t0553,160,1,0,HL,B,16.0
cube320_t0553,160,1,0,HL,HS,6.0
cube320_t0553,160,1,0,HL,HL,1072.0
cube320_t0553,160,2,0,B,B,26944.0
cube320_t0553,160,2,0,B,HS,36.0
cube320_t0553,160,2,0,B,HL,20.0
cube320_t0553,160,2,0,HS,B,26.0
cube320_t0553,160,2,0,HS,HS,1876.0
cube320_t0553,160,2,0,HS,HL,4.0
cube320_t0553,160,2,0,HL,B,30.0
cube320_t0553,160,2,0,HL,HS,6.0
cube320_t0553,160,2,0,HL,HL,1058.0
cube320_t0553,160,4,0,B,B,26884.0
cube320_t0553,160,4,0,B,HS,82.0
cube320_t0553,160,4,0,B,HL,34.0
cube320_t0553,160,4,0,HS,B,62.0
cube320_t0553,160,4,0,HS,HS,1836.0
cube320_t0553,160,4,0,HS,HL,8.0
cube320_t0553,160,4,0,HL,B,54.0
cube320_t0553,160,4,0,HL,HS,22.0
cube320_t0553,160,4,0,HL,HL,1018.0
cube320_t0553,160,1,1,B,B,26966.0
cube320_t0553,160,1,1,B,HS,14.0
cube320_t0553,160,1,1,B,HL,20.0
cube320_t0553,160,1,1,HS,B,24.0
cube320_t0553,160,1,1,HS,HS,1856.0
cube320_t0553,160,1,1,HS,HL,4.0
cube320_t0553,160,1,1,HL,B,10.0
cube320_t0553,160,1,1,HL,HS,10.0
cube320_t0553,160,1,1,HL,HL,1096.0
cube320_t0553,160,2,1,B,B,26948.0
cube320_t0553,160,2,1,B,HS,32.0
cube320_t0553,160,2,1,B,HL,20.0
cube320_t0553,160,2,1,HS,B,32.0
cube320_t0553,160,2,1,HS,HS,1842.0
cube320_t0553,160,2,1,HS,HL,10.0
cube320_t0553,160,2,1,HL,B,20.0
cube320_t0553,160,2,1,HL,HS,22.0
cube320_t0553,160,2,1,HL,HL,1074.0
cube320_t0553,160,1,2,B,B,26962.0
cube320_t0553,160,1,2,B,HS,28.0
cube320_t0553,160,1,2,B,HL,10.0
cube320_t0553,160,1,2,HS,B,18.0
cube320_t0553,160,1,2,HS,HS,1828.0
cube320_t0553,160,1,2,HS,HL,8.0
cube320_t0553,160,1,2,HL,B,20.0
cube320_t0553,160,1,2,HL,HS,2.0
cube320_t0553,160,1,2,HL,HL,1124.0
cube320_t0553,160,2,2,B,B,26934.0
cube320_t0553,160,2,2,B,HS,44.0
cube320_t0553,160,2,2,B,HL,22.0
cube320_t0553,160,2,2,HS,B,30.0
cube320_t0553,160,2,2,HS,HS,1812.0
cube320_t0553,160,2,2,HS,HL,12.0
cube320_t0553,160,2,2,HL,B,36.0
cube320_t0553,160,2,2,HL,HS,8.0
cube320_t0553,160,2,2,HL,HL,1102.0
cube320_t0553,160,1,3,B,B,26968.0
cube320_t0553,160,1,3,B,HS,14.0
cube320_t0553,160,1,3,B,HL,18.0
cube320_t0553,160,1,3,HS,B,16.0
cube320_t0553,160,1,3,HS,HS,1882.0
cube320_t0553,160,1,3,HS,HL,8.0
cube320_t0553,160,1,3,HL,B,16.0
cube320_t0553,160,1,3,HL,HS,2.0
cube320_t0553,160,1,3,HL,HL,1076.0
cube320_t0553,192,1,0,B,B,26966.0
cube320_t0553,192,1,0,B,HS,26.0
cube320_t0553,192,1,0,B,HL,8.0
cube320_t0553,192,1,0,HS,B,10.0
cube320_t0553,192,1,0,HS,HS,1970.0
cube320_t0553,192,1,0,HS,HL,8.0
cube320_t0553,192,1,0,HL,B,24.0
cube320_t0553,192,1,0,HL,HS,10.0
cube320_t0553,192,1,0,HL,HL,978.0
cube320_t0553,192,2,0,B,B,26924.0
cube320_t0553,192,2,0,B,HS,54.0
cube320_t0553,192,2,0,B,HL,22.0
cube320_t0553,192,2,0,HS,B,22.0
cube320_t0553,192,2,0,HS,HS,1948.0
cube320_t0553,192,2,0,HS,HL,18.0
cube320_t0553,192,2,0,HL,B,54.0
cube320_t0553,192,2,0,HL,HS,22.0
cube320_t0553,192,2,0,HL,HL,936.0
cube320_t0553,192,4,0,B,B,26878.0
cube320_t0553,192,4,0,B,HS,82.0
cube320_t0553,192,4,0,B,HL,40.0
cube320_t0553,192,4,0,HS,B,50.0
cube320_t0553,192,4,0,HS,HS,1908.0
cube320_t0553,192,4,0,HS,HL,30.0
cube320_t0553,192,4,0,HL,B,72.0
cube320_t0553,192,4,0,HL,HS,34.0
cube320_t0553,192,4,0,HL,HL,906.0
cube320_t0553,192,1,1,B,B,26970.0
cube320_t0553,192,1,1,B,HS,18.0
cube320_t0553,192,1,1,B,HL,12.0
cube320_t0553,192,1,1,HS,B,18.0
cube320_t0553,192,1,1,HS,HS,1966.0
cube320_t0553,192,1,1,HS,HL,8.0
cube320_t0553,192,1,1,HL,B,12.0
cube320_t0553,192,1,1,HL,HS,14.0
cube320_t0553,192,1,1,HL,HL,982.0
cube320_t0553,192,2,1,B,B,26928.0
cube320_t0553,192,2,1,B,HS,42.0
cube320_t0553,192,2,1,B,HL,30.0
cube320_t0553,192,2,1,HS,B,36.0
cube320_t0553,192,2,1,HS,HS,1944.0
cube320_t0553,192,2,1,HS,HL,12.0
cube320_t0553,192,2,1,HL,B,36.0
cube320_t0553,192,2,1,HL,HS,18.0
cube320_t0553,192,2,1,HL,HL,954.0
cube320_t0553,192,1,2,B,B,26952.0
cube320_t0553,192,1,2,B,HS,30.0
cube320_t0553,192,1,2,B,HL,18.0
cube320_t0553,192,1,2,HS,B,32.0
cube320_t0553,192,1,2,HS,HS,1928.0
cube320_t0553,192,1,2,HS,HL,10.0
cube320_t0553,192,1,2,HL,B,16.0
cube320_t0553,192,1,2,HL,HS,4.0
cube320_t0553,192,1,2,HL,HL,1010.0
cube320_t0553,192,2,2,B,B,26922.0
cube320_t0553,192,2,2,B,HS,52.0
cube320_t0553,192,2,2,B,HL,26.0
cube320_t0553,192,2,2,HS,B,56.0
cube320_t0553,192,2,2,HS,HS,1894.0
cube320_t0553,192,2,2,HS,HL,20.0
cube320_t0553,192,2,2,HL,B,22.0
cube320_t0553,192,2,2,HL,HS,6.0
cube320_t0553,192,2,2,HL,HL,1002.0
cube320_t0553,192,1,3,B,B,26964.0
cube320_t0553,192,1,3,B,HS,22.0
cube320_t0553,192,1,3,B,HL,14.0
cube320_t0553,192,1,3,HS,B,26.0
cube320_t0553,192,1,3,HS,HS,1890.0
cube320_t0553,192,1,3,HS,HL,4.0
cube320_t0553,192,1,3,HL,B,10.0
cube320_t0553,192,1,3,HL,HS,6.0
cube320_t0553,192,1,3,HL,HL,1064.0
cube320_t0699,32,1,0,B,B,26978.0
cube320_t0699,32,1,0,B,HS,14.0
cube320_t0699,32,1,0,B,HL,8.0
cube320_t0699,32,1,0,HS,B,16.0
cube320_t0699,32,1,0,HS,HS,2162.0
cube320_t0699,32,1,0,HS,HL,8.0
cube320_t0699,32,1,0,HL,B,6.0
cube320_t0699,32,1,0,HL,HS,2.0
cube320_t0699,32,1,0,HL,HL,806.0
cube320_t0699,32,2,0,B,B,26954.0
cube320_t0699,32,2,0,B,HS,28.0
cube320_t0699,32,2,0,B,HL,18.0
cube320_t0699,32,2,0,HS,B,32.0
cube320_t0699,32,2,0,HS,HS,2134.0
cube320_t0699,32,2,0,HS,HL,20.0
cube320_t0699,32,2,0,HL,B,14.0
cube320_t0699,32,2,0,HL,HS,16.0
cube320_t0699,32,2,0,HL,HL,784.0
cube320_t0699,32,4,0,B,B,26908.0
cube320_t0699,32,4,0,B,HS,58.0
cube320_t0699,32,4,0,B,HL,34.0
cube320_t0699,32,4,0,HS,B,66.0
cube320_t0699,32,4,0,HS,HS,2090.0
cube320_t0699,32,4,0,HS,HL,30.0
cube320_t0699,32,4,0,HL,B,26.0
cube320_t0699,32,4,0,HL,HS,22.0
cube320_t0699,32,4,0,HL,HL,766.0
cube320_t0699,32,1,1,B,B,26974.0
cube320_t0699,32,1,1,B,HS,14.0
cube320_t0699,32,1,1,B,HL,12.0
cube320_t0699,32,1,1,HS,B,14.0
cube320_t0699,32,1,1,HS,HS,2200.0
cube320_t0699,32,1,1,HS,HL,6.0
cube320_t0699,32,1,1,HL,B,12.0
cube320_t0699,32,1,1,HL,HS,6.0
cube320_t0699,32,1,1,HL,HL,762.0
cube320_t0699,32,2,1,B,B,26960.0
cube320_t0699,32,2,1,B,HS,24.0
cube320_t0699,32,2,1,B,HL,16.0
cube320_t0699,32,2,1,HS,B,20.0
cube320_t0699,32,2,1,HS,HS,2192.0
cube320_t0699,32,2,1,HS,HL,8.0
cube320_t0699,32,2,1,HL,B,20.0
cube320_t0699,32,2,1,HL,HS,12.0
cube320_t0699,32,2,1,HL,HL,748.0
cube320_t0699,32,1,2,B,B,26976.0
cube320_t0699,32,1,2,B,HS,16.0
cube320_t0699,32,1,2,B,HL,8.0
cube320_t0699,32,1,2,HS,B,18.0
cube320_t0699,32,1,2,HS,HS,2240.0
cube320_t0699,32,1,2,HS,HL,0.0
cube320_t0699,32,1,2,HL,B,6.0
cube320_t0699,32,1,2,HL,HS,4.0
cube320_t0699,32,1,2,HL,HL,732.0
cube320_t0699,32,2,2,B,B,26952.0
cube320_t0699,32,2,2,B,HS,26.0
cube320_t0699,32,2,2,B,HL,22.0
cube320_t0699,32,2,2,HS,B,34.0
cube320_t0699,32,2,2,HS,HS,2220.0
cube320_t0699,32,2,2,HS,HL,4.0
cube320_t0699,32,2,2,HL,B,14.0
cube320_t0699,32,2,2,HL,HS,6.0
cube320_t0699,32,2,2,HL,HL,722.0
cube320_t0699,32,1,3,B,B,26974.0
cube320_t0699,32,1,3,B,HS,18.0
cube320_t0699,32,1,3,B,HL,8.0
cube320_t0699,32,1,3,HS,B,10.0
cube320_t0699,32,1,3,HS,HS,2152.0
cube320_t0699,32,1,3,HS,HL,4.0
cube320_t0699,32,1,3,HL,B,16.0
cube320_t0699,32,1,3,HL,HS,6.0
cube320_t0699,32,1,3,HL,HL,812.0
cube320_t0699,48,1,0,B,B,26978.0
cube320_t0699,48,1,0,B,HS,14.0
cube320_t0699,48,1,0,B,HL,8.0
cube320_t0699,48,1,0,HS,B,10.0
cube320_t0699,48,1,0,HS,HS,2086.0
cube320_t0699,48,1,0,HS,HL,0.0
cube320_t0699,48,1,0,HL,B,12.0
cube320_t0699,48,1,0,HL,HS,4.0
cube320_t0699,48,1,0,HL,HL,888.0
cube320_t0699,48,2,0,B,B,26964.0
cube320_t0699,48,2,0,B,HS,20.0
cube320_t0699,48,2,0,B,HL,16.0
cube320_t0699,48,2,0,HS,B,18.0
cube320_t0699,48,2,0,HS,HS,2070.0
cube320_t0699,48,2,0,HS,HL,8.0
cube320_t0699,48,2,0,HL,B,18.0
cube320_t0699,48,2,0,HL,HS,12.0
cube320_t0699,48,2,0,HL,HL,874.0
cube320_t0699,48,4,0,B,B,26926.0
cube320_t0699,48,4,0,B,HS,44.0
cube320_t0699,48,4,0,B,HL,30.0
cube320_t0699,48,4,0,HS,B,40.0
cube320_t0699,48,4,0,HS,HS,2034.0
cube320_t0699,48,4,0,HS,HL,22.0
cube320_t0699,48,4,0,HL,B,34.0
cube320_t0699,48,4,0,HL,HS,32.0
cube320_t0699,48,4,0,HL,HL,838.0
cube320_t0699,48,1,1,B,B,26972.0
cube320_t0699,48,1,1,B,HS,18.0
cube320_t0699,48,1,1,B,HL,10.0
cube320_t0699,48,1,1,HS,B,20.0
cube320_t0699,48,1,1,HS,HS,2148.0
cube320_t0699,48,1,1,HS,HL,10.0
cube320_t0699,48,1,1,HL,B,8.0
cube320_t0699,48,1,1,HL,HS,4.0
cube320_t0699,48,1,1,HL,HL,810.0
cube320_t0699,48,2,1,B,B,26948.0
cube320_t0699,48,2,1,B,HS,34.0
cube320_t0699,48,2,1,B,HL,18.0
cube320_t0699,48,2,1,HS,B,38.0
cube320_t0699,48,2,1,HS,HS,2126.0
cube320_t0699,48,2,1,HS,HL,14.0
cube320_t0699,48,2,1,HL,B,14.0
cube320_t0699,48,2,1,HL,HS,8.0
cube320_t0699,48,2,1,HL,HL,800.0
cube320_t0699,48,1,2,B,B,26982.0
cube320_t0699,48,1,2,B,HS,10.0
cube320_t0699,48,1,2,B,HL,8.0
cube320_t0699,48,1,2,HS,B,12.0
cube320_t0699,48,1,2,HS,HS,2190.0
cube320_t0699,48,1,2,HS,HL,2.0
cube320_t0699,48,1,2,HL,B,6.0
cube320_t0699,48,1,2,HL,HS,10.0
cube320_t0699,48,1,2,HL,HL,780.0
cube320_t0699,48,2,2,B,B,26962.0
cube320_t0699,48,2,2,B,HS,22.0
cube320_t0699,48,2,2,B,HL,16.0
cube320_t0699,48,2,2,HS,B,26.0
cube320_t0699,48,2,2,HS,HS,2176.0
cube320_t0699,48,2,2,HS,HL,2.0
cube320_t0699,48,2,2,HL,B,12.0
cube320_t0699,48,2,2,HL,HS,18.0
cube320_t0699,48,2,2,HL,HL,766.0
cube320_t0699,48,1,3,B,B,26980.0
cube320_t0699,48,1,3,B,HS,12.0
cube320_t0699,48,1,3,B,HL,8.0
cube320_t0699,48,1,3,HS,B,14.0
cube320_t0699,48,1,3,HS,HS,2114.0
cube320_t0699,48,1,3,HS,HL,0.0
cube320_t0699,48,1,3,HL,B,6.0
cube320_t0699,48,1,3,HL,HS,4.0
cube320_t0699,48,1,3,HL,HL,862.0
cube320_t0699,64,1,0,B,B,26980.0
cube320_t0699,64,1,0,B,HS,12.0
cube320_t0699,64,1,0,B,HL,8.0
cube320_t0699,64,1,0,HS,B,14.0
cube320_t0699,64,1,0,HS,HS,2108.0
cube320_t0699,64,1,0,HS,HL,10.0
cube320_t0699,64,1,0,HL,B,6.0
cube320_t0699,64,1,0,HL,HS,4.0
cube320_t0699,64,1,0,HL,HL,858.0
cube320_t0699,64,2,0,B,B,26956.0
cube320_t0699,64,2,0,B,HS,26.0
cube320_t0699,64,2,0,B,HL,18.0
cube320_t0699,64,2,0,HS,B,26.0
cube320_t0699,64,2,0,HS,HS,2090.0
cube320_t0699,64,2,0,HS,HL,16.0
cube320_t0699,64,2,0,HL,B,18.0
cube320_t0699,64,2,0,HL,HS,6.0
cube320_t0699,64,2,0,HL,HL,844.0
cube320_t0699,64,4,0,B,B,26920.0
cube320_t0699,64,4,0,B,HS,42.0
cube320_t0699,64,4,0,B,HL,38.0
cube320_t0699,64,4,0,HS,B,46.0
cube320_t0699,64,4,0,HS,HS,2068.0
cube320_t0699,64,4,0,HS,HL,18.0
cube320_t0699,64,4,0,HL,B,34.0
cube320_t0699,64,4,0,HL,HS,16.0
cube320_t0699,64,4,0,HL,HL,818.0
cube320_t0699,64,1,1,B,B,26982.0
cube320_t0699,64,1,1,B,HS,12.0
cube320_t0699,64,1,1,B,HL,6.0
cube320_t0699,64,1,1,HS,B,6.0
cube320_t0699,64,1,1,HS,HS,2182.0
cube320_t0699,64,1,1,HS,HL,4.0
cube320_t0699,64,1,1,HL,B,12.0
cube320_t0699,64,1,1,HL,HS,4.0
cube320_t0699,64,1,1,HL,HL,792.0
cube320_t0699,64,2,1,B,B,26954.0
cube320_t0699,64,2,1,B,HS,30.0
cube320_t0699,64,2,1,B,HL,16.0
cube320_t0699,64,2,1,HS,B,24.0
cube320_t0699,64,2,1,HS,HS,2154.0
cube320_t0699,64,2,1,HS,HL,14.0
cube320_t0699,64,2,1,HL,B,22.0
cube320_t0699,64,2,1,HL,HS,6.0
cube320_t0699,64,2,1,HL,HL,780.0
cube320_t0699,64,1,2,B,B,26974.0
cube320_t0699,64,1,2,B,HS,10.0
cube320_t0699,64,1,2,B,HL,16.0
cube320_t0699,64,1,2,HS,B,14.0
cube320_t0699,64,1,2,HS,HS,2122.0
cube320_t0699,64,1,2,HS,HL,6.0
cube320_t0699,64,1,2,HL,B,12.0
cube320_t0699,64,1,2,HL,HS,2.0
cube320_t0699,64,1,2,HL,HL,844.0
cube320_t0699,64,2,2,B,B,26948.0
cube320_t0699,64,2,2,B,HS,30.0
cube320_t0699,64,2,2,B,HL,22.0
cube320_t0699,64,2,2,HS,B,18.0
cube320_t0699,64,2,2,HS,HS,2116.0
cube320_t0699,64,2,2,HS,HL,8.0
cube320_t0699,64,2,2,HL,B,34.0
cube320_t0699,64,2,2,HL,HS,14.0
cube320_t0699,64,2,2,HL,HL,810.0
cube320_t0699,64,1,3,B,B,26982.0
cube320_t0699,64,1,3,B,HS,8.0
cube320_t0699,64,1,3,B,HL,10.0
cube320_t0699,64,1,3,HS,B,8.0
cube320_t0699,64,1,3,HS,HS,2142.0
cube320_t0699,64,1,3,HS,HL,2.0
cube320_t0699,64,1,3,HL,B,10.0
cube320_t0699,64,1,3,HL,HS,2.0
cube320_t0699,64,1,3,HL,HL,836.0
cube320_t0699,80,1,0,B,B,26986.0
cube320_t0699,80,1,0,B,HS,8.0
cube320_t0699,80,1,0,B,HL,6.0
cube320_t0699,80,1,0,HS,B,6.0
cube320_t0699,80,1,0,HS,HS,2180.0
cube320_t0699,80,1,0,HS,HL,2.0
cube320_t0699,80,1,0,HL,B,8.0
cube320_t0699,80,1,0,HL,HS,2.0
cube320_t0699,80,1,0,HL,HL,802.0
cube320_t0699,80,2,0,B,B,26960.0
cube320_t0699,80,2,0,B,HS,24.0
cube320_t0699,80,2,0,B,HL,16.0
cube320_t0699,80,2,0,HS,B,22.0
cube320_t0699,80,2,0,HS,HS,2160.0
cube320_t0699,80,2,0,HS,HL,6.0
cube320_t0699,80,2,0,HL,B,18.0
cube320_t0699,80,2,0,HL,HS,2.0
cube320_t0699,80,2,0,HL,HL,792.0
cube320_t0699,80,4,0,B,B,26908.0
cube320_t0699,80,4,0,B,HS,48.0
cube320_t0699,80,4,0,B,HL,44.0
cube320_t0699,80,4,0,HS,B,42.0
cube320_t0699,80,4,0,HS,HS,2130.0
cube320_t0699,80,4,0,HS,HL,16.0
cube320_t0699,80,4,0,HL,B,50.0
cube320_t0699,80,4,0,HL,HS,18.0
cube320_t0699,80,4,0,HL,HL,744.0
cube320_t0699,80,1,1,B,B,26986.0
cube320_t0699,80,1,1,B,HS,10.0
cube320_t0699,80,1,1,B,HL,4.0
cube320_t0699,80,1,1,HS,B,10.0
cube320_t0699,80,1,1,HS,HS,2126.0
cube320_t0699,80,1,1,HS,HL,0.0
cube320_t0699,80,1,1,HL,B,4.0
cube320_t0699,80,1,1,HL,HS,4.0
cube320_t0699,80,1,1,HL,HL,856.0
cube320_t0699,80,2,1,B,B,26970.0
cube320_t0699,80,2,1,B,HS,20.0
cube320_t0699,80,2,1,B,HL,10.0
cube320_t0699,80,2,1,HS,B,18.0
cube320_t0699,80,2,1,HS,HS,2108.0
cube320_t0699,80,2,1,HS,HL,10.0
cube320_t0699,80,2,1,HL,B,12.0
cube320_t0699,80,2,1,HL,HS,4.0
cube320_t0699,80,2,1,HL,HL,848.0
cube320_t0699,80,1,2,B,B,26982.0
cube320_t0699,80,1,2,B,HS,12.0
cube320_t0699,80,1,2,B,HL,6.0
cube320_t0699,80,1,2,HS,B,8.0
cube320_t0699,80,1,2,HS,HS,2106.0
cube320_t0699,80,1,2,HS,HL,8.0
cube320_t0699,80,1,2,HL,B,10.0
cube320_t0699,80,1,2,HL,HS,6.0
cube320_t0699,80,1,2,HL,HL,862.0
cube320_t0699,80,2,2,B,B,26954.0
cube320_t0699,80,2,2,B,HS,32.0
cube320_t0699,80,2,2,B,HL,14.0
cube320_t0699,80,2,2,HS,B,30.0
cube320_t0699,80,2,2,HS,HS,2074.0
cube320_t0699,80,2,2,HS,HL,18.0
cube320_t0699,80,2,2,HL,B,16.0
cube320_t0699,80,2,2,HL,HS,10.0
cube320_t0699,80,2,2,HL,HL,852.0
cube320_t0699,80,1,3,B,B,26976.0
cube320_t0699,80,1,3,B,HS,14.0
cube320_t0699,80,1,3,B,HL,10.0
cube320_t0699,80,1,3,HS,B,10.0
cube320_t0699,80,1,3,HS,HS,2152.0
cube320_t0699,80,1,3,HS,HL,2.0
cube320_t0699,80,1,3,HL,B,14.0
cube320_t0699,80,1,3,HL,HS,6.0
cube320_t0699,80,1,3,HL,HL,816.0
cube320_t0699,96,1,0,B,B,26980.0
cube320_t0699,96,1,0,B,HS,8.0
cube320_t0699,96,1,0,B,HL,12.0
cube320_t0699,96,1,0,HS,B,12.0
cube320_t0699,96,1,0,HS,HS,2064.0
cube320_t0699,96,1,0,HS,HL,6.0
cube320_t0699,96,1,0,HL,B,8.0
cube320_t0699,96,1,0,HL,HS,0.0
cube320_t0699,96,1,0,HL,HL,910.0
cube320_t0699,96,2,0,B,B,26964.0
cube320_t0699,96,2,0,B,HS,18.0
cube320_t0699,96,2,0,B,HL,18.0
cube320_t0699,96,2,0,HS,B,16.0
cube320_t0699,96,2,0,HS,HS,2056.0
cube320_t0699,96,2,0,HS,HL,10.0
cube320_t0699,96,2,0,HL,B,20.0
cube320_t0699,96,2,0,HL,HS,8.0
cube320_t0699,96,2,0,HL,HL,890.0
cube320_t0699,96,4,0,B,B,26910.0
cube320_t0699,96,4,0,B,HS,62.0
cube320_t0699,96,4,0,B,HL,28.0
cube320_t0699,96,4,0,HS,B,52.0
cube320_t0699,96,4,0,HS,HS,2018.0
cube320_t0699,96,4,0,HS,HL,12.0
cube320_t0699,96,4,0,HL,B,38.0
cube320_t0699,96,4,0,HL,HS,22.0
cube320_t0699,96,4,0,HL,HL,858.0
cube320_t0699,96,1,1,B,B,26978.0
cube320_t0699,96,1,1,B,HS,10.0
cube320_t0699,96,1,1,B,HL,12.0
cube320_t0699,96,1,1,HS,B,14.0
cube320_t0699,96,1,1,HS,HS,2060.0
cube320_t0699,96,1,1,HS,HL,0.0
cube320_t0699,96,1,1,HL,B,8.0
cube320_t0699,96,1,1,HL,HS,8.0
cube320_t0699,96,1,1,HL,HL,910.0
cube320_t0699,96,2,1,B,B,26952.0
cube320_t0699,96,2,1,B,HS,18.0
cube320_t0699,96,2,1,B,HL,30.0
cube320_t0699,96,2,1,HS,B,34.0
cube320_t0699,96,2,1,HS,HS,2036.0
cube320_t0699,96,2,1,HS,HL,4.0
cube320_t0699,96,2,1,HL,B,14.0
cube320_t0699,96,2,1,HL,HS,14.0
cube320_t0699,96,2,1,HL,HL,898.0
cube320_t0699,96,1,2,B,B,26988.0
cube320_t0699,96,1,2,B,HS,12.0
cube320_t0699,96,1,2,B,HL,0.0
cube320_t0699,96,1,2,HS,B,4.0
cube320_t0699,96,1,2,HS,HS,2138.0
cube320_t0699,96,1,2,HS,HL,2.0
cube320_t0699,96,1,2,HL,B,8.0
cube320_t0699,96,1,2,HL,HS,0.0
cube320_t0699,96,1,2,HL,HL,848.0
cube320_t0699,96,2,2,B,B,26968.0
cube320_t0699,96,2,2,B,HS,22.0
cube320_t0699,96,2,2,B,HL,10.0
cube320_t0699,96,2,2,HS,B,18.0
cube320_t0699,96,2,2,HS,HS,2118.0
cube320_t0699,96,2,2,HS,HL,8.0
cube320_t0699,96,2,2,HL,B,14.0
cube320_t0699,96,2,2,HL,HS,6.0
cube320_t0699,96,2,2,HL,HL,836.0
cube320_t0699,96,1,3,B,B,26974.0
